ID,glob_feat0,glob_feat1,glob_feat2,y,SMILES0,seg0_feat0,seg0_feat1,SMILES1,seg1_feat0,seg1_feat1,SMILES2,seg2_feat0,seg2_feat1,SMILES3,seg3_feat0,seg3_feat1,SMILES4,seg4_feat0,seg4_feat1,SMILES5,seg5_feat0,seg5_feat1
8793,0.15592064119337473,0.0,1.0,-2.910252618466504,F[P-](F)(F)(F)(F)F,,0.21158174056955098,O=C1OCCO1,,0.31536730377218,CCOC(OC)=O,,0.473050955658269,,,,,,,,,
8794,0.19428788477549405,0.0,1.0,-2.6632830146390174,F[P-](F)(F)(F)(F)F,,0.212188416522581,O=C1OCCO1,,0.31512463339096797,CCOC(OC)=O,,0.472686950086451,,,,,,,,,
8795,0.23265512835761337,0.0,1.0,-2.481344947431486,F[P-](F)(F)(F)(F)F,,0.2113449889781258,O=C1OCCO1,,0.31546200440874966,CCOC(OC)=O,,0.4731930066131245,,,,,,,,,
8796,0.2710223719397327,0.0,1.0,-2.35967672334231,F[P-](F)(F)(F)(F)F,,0.21224596031216422,O=C1OCCO1,,0.31510161587513436,CCOC(OC)=O,,0.4726524238127015,,,,,,,,,
8797,0.309389615521852,0.0,1.0,-2.235673191433294,F[P-](F)(F)(F)(F)F,,0.211119746144617,O=C1OCCO1,,0.315552101542153,CCOC(OC)=O,,0.47332815231323,,,,,,,,,
8798,0.34775685910397136,0.0,1.0,-2.1300032011236114,F[P-](F)(F)(F)(F)F,,0.21261670672790378,O=C1OCCO1,,0.3149533173088387,CCOC(OC)=O,,0.47242997596325753,,,,,,,,,
8799,0.3861241026860907,0.0,1.0,-2.0481372999178764,F[P-](F)(F)(F)(F)F,,0.21149295872276802,O=C1OCCO1,,0.31540281651089297,CCOC(OC)=O,,0.47310422476633895,,,,,,,,,
8800,0.42449134626821,0.0,1.0,-1.9911217637797551,F[P-](F)(F)(F)(F)F,,0.212689869546087,O=C1OCCO1,,0.314924052181565,CCOC(OC)=O,,0.472386078272348,,,,,,,,,
8801,0.46285858985032935,0.0,1.0,-1.924403842327603,F[P-](F)(F)(F)(F)F,,0.212152246140558,O=C1OCCO1,,0.315139101543777,CCOC(OC)=O,,0.472708652315665,,,,,,,,,
8802,0.5012258334324488,0.0,1.0,-1.874679352452886,F[P-](F)(F)(F)(F)F,,0.211608046301933,O=C1OCCO1,,0.31535678147922697,CCOC(OC)=O,,0.47303517221884,,,,,,,,,
8803,0.1175533976112554,0.0,1.0,-3.3778431657308614,F[P-](F)(F)(F)(F)F,,0.24095209077257,O=C1OCCO1,,0.303619163690972,CCOC(OC)=O,,0.455428745536458,,,,,,,,,
8804,0.15592064119337473,0.0,1.0,-2.9673483060453845,F[P-](F)(F)(F)(F)F,,0.24096935390944502,O=C1OCCO1,,0.303612258436222,CCOC(OC)=O,,0.455418387654333,,,,,,,,,
8805,0.19428788477549405,0.0,1.0,-2.7297654059685073,F[P-](F)(F)(F)(F)F,,0.24273594824963424,O=C1OCCO1,,0.3029056207001463,CCOC(OC)=O,,0.45435843105021945,,,,,,,,,
8806,0.23265512835761337,0.0,1.0,-2.533140884719077,F[P-](F)(F)(F)(F)F,,0.241017855103522,O=C1OCCO1,,0.30359285795859103,CCOC(OC)=O,,0.455389286937887,,,,,,,,,
8807,0.2710223719397327,0.0,1.0,-2.3982296551050086,F[P-](F)(F)(F)(F)F,,0.24220983360202,O=C1OCCO1,,0.303116066559192,CCOC(OC)=O,,0.454674099838788,,,,,,,,,
8808,0.309389615521852,0.0,1.0,-2.256865814490353,F[P-](F)(F)(F)(F)F,,0.24166809992580499,O=C1OCCO1,,0.303332760029678,CCOC(OC)=O,,0.45499914004451697,,,,,,,,,
8809,0.34775685910397136,0.0,1.0,-2.162114346891008,F[P-](F)(F)(F)(F)F,,0.24083042676030922,O=C1OCCO1,,0.30366782929587627,CCOC(OC)=O,,0.45550174394381443,,,,,,,,,
8810,0.3861241026860907,0.0,1.0,-2.072925119592464,F[P-](F)(F)(F)(F)F,,0.24174455096053699,O=C1OCCO1,,0.303302179615785,CCOC(OC)=O,,0.45495326942367803,,,,,,,,,
8811,0.42449134626821,0.0,1.0,-1.9922400041426798,F[P-](F)(F)(F)(F)F,,0.24033472811575998,O=C1OCCO1,,0.30386610875369596,CCOC(OC)=O,,0.455799163130544,,,,,,,,,
8812,0.46285858985032935,0.0,1.0,-1.9358104995374574,F[P-](F)(F)(F)(F)F,,0.240953734880843,O=C1OCCO1,,0.303618506047663,CCOC(OC)=O,,0.455427759071494,,,,,,,,,
8813,0.5012258334324488,0.0,1.0,-1.8848266291272031,F[P-](F)(F)(F)(F)F,,0.242155578028985,O=C1OCCO1,,0.303137768788406,CCOC(OC)=O,,0.454706653182609,,,,,,,,,
8814,0.1175533976112554,0.0,1.0,-3.8154117018753366,F[P-](F)(F)(F)(F)F,,0.244548210135869,O=C1OCCO1,,0.30218071594565205,CCOC(OC)=O,,0.453271073918479,,,,,,,,,
8815,0.15592064119337473,0.0,1.0,-3.1526538701937588,F[P-](F)(F)(F)(F)F,,0.24568345991122,O=C1OCCO1,,0.301726616035512,CCOC(OC)=O,,0.45258992405326803,,,,,,,,,
8816,0.19428788477549405,0.0,1.0,-2.8154117018753335,F[P-](F)(F)(F)(F)F,,0.2433784759170038,O=C1OCCO1,,0.30264860963319873,CCOC(OC)=O,,0.4539729144497976,,,,,,,,,
8817,0.23265512835761337,0.0,1.0,-2.5901024201494693,F[P-](F)(F)(F)(F)F,,0.24565007021194574,O=C1OCCO1,,0.30173997191522167,CCOC(OC)=O,,0.45260995787283254,,,,,,,,,
8818,0.2710223719397327,0.0,1.0,-2.424476594771952,F[P-](F)(F)(F)(F)F,,0.244769895844172,O=C1OCCO1,,0.302092041662331,CCOC(OC)=O,,0.453138062493497,,,,,,,,,
8819,0.309389615521852,0.0,1.0,-2.281385595819196,F[P-](F)(F)(F)(F)F,,0.24502989760082075,O=C1OCCO1,,0.3019880409596717,CCOC(OC)=O,,0.45298206143950753,,,,,,,,,
8820,0.34775685910397136,0.0,1.0,-2.1583558490182266,F[P-](F)(F)(F)(F)F,,0.244712969143767,O=C1OCCO1,,0.302114812342493,CCOC(OC)=O,,0.45317221851374,,,,,,,,,
8821,0.3861241026860907,0.0,1.0,-2.06567538630627,F[P-](F)(F)(F)(F)F,,0.244397135430952,O=C1OCCO1,,0.302241145827619,CCOC(OC)=O,,0.453361718741429,,,,,,,,,
